colID,logFC,fracExprIN,fracExprOUT,rank.sum,p.value,cluster,gene
4561,1488,1.61043317522309,1,0.908424908424908,68777,3.06673405731474e-46,2,Cnih1
4491,1467,1.50898348542871,0.990049751243781,0.695970695970696,68701,3.61287853577633e-46,2,Pfkm
7051,2284,1.46037055931128,1,0.769230769230769,68666,7.20518499291092e-46,2,Psen2
3701,1225,1.53899628727058,0.990049751243781,0.750915750915751,68643,8.24141471726491e-46,2,Ubr7
13591,4535,1.82862602102758,0.990049751243781,0.813186813186813,68653,9.00166958810022e-46,2,Golt1b
13211,4395,2.28344470803391,0.945273631840796,0.534798534798535,68393.5,1.03542948148995e-45,2,Gdf3
11621,3907,1.363144194929,1,0.904761904761905,68607,1.59115676576385e-45,2,Elovl1
4351,1407,1.43372466712382,1,0.992673992673993,68593,1.85186267060473e-45,2,Cdca7
11210,398,1.8173486941917,0.970149253731343,0.619047619047619,68449,2.10659494383094e-45,2,Zfp639
6621,2137,1.48375565103811,1,0.926739926739927,68507,4.20737050046292e-45,2,Selenbp1
9191,3103,4.32453179127505,0.756218905472637,0.175824175824176,66382.5,4.77458275374843e-45,2,Slc26a1
14021,4641,6.057978411639,0.870646766169154,0.391941391941392,67783,5.2742991867136e-45,2,1700006J14Rik
9461,3208,1.43355100980651,1,0.95970695970696,68475,5.7566456266078e-45,2,Cse1l
9661,3267,1.59155370072031,1,0.871794871794872,68466,6.03709310812788e-45,2,Thumpd3
7591,2472,2.29162942701491,0.940298507462687,0.527472527472527,68193,6.18591923502882e-45,2,Mettl8
10110,372,1.66092333902202,1,0.908424908424908,68459,6.62264887294355e-45,2,Rad21
4021,1300,1.53658012932059,1,0.868131868131868,68453,6.81473756936978e-45,2,Cirh1a
11941,4054,1.66379842763969,0.935323383084577,0.564102564102564,68201.5,9.20907285439888e-45,2,Ubash3a
10271,3470,1.51536913581224,0.925373134328358,0.465201465201465,67992,1.17212356323136e-44,2,Tmem64
23010,817,1.60054131379583,1,0.945054945054945,68390,1.29667463991011e-44,2,Coa5
26100,90,1.47445492880265,1,0.901098901098901,68385,1.33975058974848e-44,2,Nop2
23110,819,1.08245777854691,1,0.978021978021978,68378,1.45843041985248e-44,2,Farsa
3601,1194,1.24183342059637,1,0.82051282051282,68360,1.55367168951218e-44,2,Afg3l2
3251,1084,4.68839384073799,0.900497512437811,0.516483516483517,68023,1.63658176255394e-44,2,Mis18bp1
2745,7,1.49663068504737,1,0.981684981684982,68357,1.782297874613e-44,2,Usp14
8821,2984,1.5316026754601,1,0.915750915750916,68341,2.05321963644789e-44,2,Nup88
13611,4537,1.39223236247433,0.995024875621891,0.754578754578755,68308.5,2.11776088922349e-44,2,Trmt6
21210,754,1.63430126352561,1,0.805860805860806,68295,2.80622866189137e-44,2,Hacd3
6581,2128,1.212180525496,0.990049751243781,0.655677655677656,68221,2.88123264540202e-44,2,Narf
6591,2131,1.5274347801364,0.970149253731343,0.571428571428571,68121,3.02651935398356e-44,2,Ddx20
13791,4588,1.6832560740799,0.995024875621891,0.879120879120879,68209.5,6.99041070256316e-44,2,Fam136a
7071,2295,2.14282260908269,0.970149253731343,0.732600732600733,68138,9.10366048188341e-44,2,Tbcd
14510,529,1.40978571031357,1,0.875457875457875,68102,1.93104131651125e-43,2,Lap3
7181,2343,1.39043748856075,1,0.992673992673993,68085,2.34806843939688e-43,2,Stt3a
8441,2834,1.37761161497573,0.985074626865672,0.758241758241758,67951,6.16435155926442e-43,2,Wdr4
6181,1969,1.50937179563027,1,0.857142857142857,67971,6.49683877578682e-43,2,Ak3
10411,3533,1.80006860530317,1,0.743589743589744,67926,7.69305492102959e-43,2,Slc19a1
8361,2797,1.55499947293754,0.995024875621891,0.934065934065934,67948,8.44232165195645e-43,2,Klhl12
13421,4482,1.47992460157097,1,0.93040293040293,67947,8.5216606310092e-43,2,Psmd5
12100,39,1.61508366095966,1,0.791208791208791,67919,9.4523182118964e-43,2,Zdhhc13
17810,656,1.45395639247399,0.995024875621891,0.831501831501832,67924,9.69592464410711e-43,2,Pacsin2
7651,2513,1.39204511178834,1,0.919413919413919,67884,1.5296788739372e-42,2,Asph
13891,4616,1.26161212771204,1,1,67881,1.58788154241904e-42,2,Hsp90b1
14071,4668,1.41908405632134,0.995024875621891,0.879120879120879,67852.5,2.0004590081857e-42,2,Prep
20910,742,3.11624641884797,0.950248756218905,0.659340659340659,67748,2.09118428441376e-42,2,Ndc80
4691,1531,1.44007651652113,1,0.937728937728938,67838,2.35976109973304e-42,2,Ezr
5110,196,1.71880515474446,0.995024875621891,0.875457875457875,67824,2.59992928016778e-42,2,Tbl3
12141,4100,1.44677901334866,1,0.871794871794872,67780,3.91282752238017e-42,2,Prmt7
9891,3339,1.37479234682962,1,0.937728937728938,67719,7.11667813565101e-42,2,Atp8a1
7371,2408,1.50658298346542,0.995024875621891,0.798534798534799,67702.5,7.14854495035019e-42,2,Mtfr1
4181,1350,1.75450211106798,0.965174129353234,0.494505494505495,67428,7.34704608332939e-42,2,Spryd4
8901,3002,1.56740700356854,0.995024875621891,0.860805860805861,67694,8.55425280783843e-42,2,Klf3
20110,722,1.74418841405186,0.935323383084577,0.545787545787546,67420,1.21000620906946e-41,2,L2hgdh
10221,3454,1.03798195383829,0.985074626865672,0.747252747252747,67622.5,1.26196128612607e-41,2,Polr1b
5410,205,1.43384268520544,1,0.992673992673993,67614,1.88265124524886e-41,2,Gmps
8701,2929,1.39800655590564,0.995024875621891,0.919413919413919,67599,2.13876976177911e-41,2,Hn1l
5941,1897,1.39934815840386,0.945273631840796,0.644688644688645,67470.5,2.38579857569472e-41,2,Smim13
16710,607,1.73613014230105,0.935323383084577,0.531135531135531,67299,3.04622825821559e-41,2,Pwp2
4341,1406,7.51519940880632,0.706467661691542,0.146520146520147,65081.5,3.34388840654476e-41,2,Trim10
5991,1908,1.49840670806881,0.995024875621891,0.882783882783883,67528,4.02155266738725e-41,2,Pde12
12810,464,1.2699642782713,1,0.992673992673993,67509,4.93431759320345e-41,2,Trap1
10571,3581,1.5726491913843,0.960199004975124,0.575091575091575,67318,5.57538608394987e-41,2,Slc31a1
12241,4131,1.43454055526553,1,0.956043956043956,67489,5.91636513733405e-41,2,Fam134a
3621,1200,1.26931907270324,1,0.915750915750916,67458,7.78449694146815e-41,2,Seh1l
5931,1890,1.39809247572312,1,0.875457875457875,67448,8.33528146406119e-41,2,Sun1
10901,3678,1.05412797120014,0.940298507462687,0.545787545787546,67143,1.65549791962082e-40,2,Ints8
22810,805,7.65759692059579,0.696517412935323,0.161172161172161,64975.5,1.76356811775936e-40,2,Sh3tc2
4621,1501,1.40825022666236,1,0.937728937728938,67359,1.92949010406592e-40,2,Clptm1l
9051,3055,1.25514418924782,0.985074626865672,0.750915750915751,67322,2.00935931638065e-40,2,Gemin5
12881,4289,1.34288006705609,1,0.923076923076923,67343,2.2231267399856e-40,2,Tfg
3971,1283,1.15914968041574,1,0.967032967032967,67311,2.9929138542451e-40,2,Ikzf1
12151,4101,1.57271979696706,0.990049751243781,0.82051282051282,67294,3.12821936243134e-40,2,Mapk9
6061,1939,1.14206182264815,1,1,67291,3.58942322718685e-40,2,Dars
5721,1820,1.3007247507197,1,0.963369963369963,67269,4.37636315060199e-40,2,Prmt5
18110,664,0.831757314973267,0.91044776119403,0.472527472527473,66854,5.32522619077401e-40,2,Cenpo
9831,3313,1.46336866711919,0.985074626865672,0.721611721611722,67188,6.05396364262744e-40,2,Otud6b
8521,2869,0.940827594609576,0.920398009950249,0.505494505494505,66899,7.04079353989153e-40,2,March8
5791,1838,1.41070180537032,0.995024875621891,0.908424908424908,67208.5,7.45445331547027e-40,2,Cnp
14041,4647,2.34266498447731,0.810945273631841,0.285714285714286,65997,9.04582465055354e-40,2,Stx11
3781,1244,1.38843709246806,1,0.893772893772894,67182,9.41199636666629e-40,2,Tmx1
8181,2697,1.72015515896152,0.990049751243781,0.816849816849817,67135,1.30595445477513e-39,2,Slc25a44
9310,343,1.24511408682043,1,0.974358974358974,67146,1.32704135509123e-39,2,Slc35a4
10201,3450,1.35156929583645,0.995024875621891,0.798534798534799,67079.5,2.08921640917935e-39,2,Gtf2h1
5361,1719,1.60659798570418,0.995024875621891,0.882783882783883,67047,3.1314977737314e-39,2,Dcaf13
12381,4164,1.59186226132135,1,0.897435897435897,67044,3.2533175940942e-39,2,Kpna1
13821,4592,0.936752548136612,0.960199004975124,0.717948717948718,66984,3.44060840934026e-39,2,Aqp9
7191,2346,1.16814300344363,1,0.952380952380952,67018,4.17015336962724e-39,2,Tor1aip2
3681,1220,1.81627788896172,0.970149253731343,0.816849816849817,66951,6.59106442643284e-39,2,Piga
9021,3044,1.65287526818015,0.930348258706468,0.567765567765568,66731,8.41019335705607e-39,2,Ppm1l
6671,2152,1.22744350932173,1,0.981684981684982,66938,8.5196007781113e-39,2,Hdac2
10211,3451,1.4109218699022,0.965174129353234,0.703296703296703,66865.5,9.39673736309159e-39,2,Asun
12971,4325,1.42423415814416,0.980099502487562,0.831501831501832,66868,1.43561806440415e-38,2,Prkaa1
5481,1758,1.00132303228638,1,0.996336996336996,66879,1.43857782817642e-38,2,Sdha
3221,1072,1.4064020075547,0.995024875621891,0.948717948717949,66861,1.68280452152287e-38,2,Cyb5r3
11421,3843,0.948137575679691,1,0.84981684981685,66813,2.44282578523915e-38,2,Pcyt1a
4901,1596,1.25123272429073,0.970149253731343,0.67032967032967,66708,3.23717460443508e-38,2,Armt1
9631,3261,1.43173182199371,0.975124378109453,0.706959706959707,66723,3.51433411692709e-38,2,Gt(ROSA)26Sor
17510,649,1.16162462444962,1,0.893772893772894,66772,3.63384606844239e-38,2,Lpcat3
5281,1705,1.46278262107469,0.975124378109453,0.860805860805861,66744,4.45339155669702e-38,2,Supv3l1
18310,669,1.66407292823756,0.955223880597015,0.597069597069597,66551,6.88064637367071e-38,2,Zfp367
10701,3617,1.29249807040719,1,0.948717948717949,66656,1.02453855761021e-37,2,Api5
8601,2891,1.34977235943388,0.995024875621891,0.816849816849817,66636,1.10341377215589e-37,2,Pmpca
7671,2518,1.4975739964511,1,0.897435897435897,66632,1.24545321584595e-37,2,Fam111a
11731,3976,2.79656022710144,0.970149253731343,0.80952380952381,66600,1.44071012589687e-37,2,Racgap1
13001,4334,1.18629127707285,0.995024875621891,0.897435897435897,66590,1.79468277224504e-37,2,Golph3
25210,870,0.853460689082786,0.995024875621891,0.824175824175824,66498,3.72451431063046e-37,2,Rprd1b
13881,4610,1.05469819166987,1,0.970695970695971,66497,4.10968726904496e-37,2,Atp1b3
2746,101,0.960411225874076,0.925373134328358,0.516483516483517,66204,4.53516653284628e-37,2,Cd55
13551,4514,1.13067646891541,1,0.923076923076923,66464,5.43673887019851e-37,2,Sppl2a
3910,135,1.40100950107336,0.990049751243781,0.805860805860806,66433,6.31094244784808e-37,2,1700017B05Rik
5210,202,1.51267070794853,0.950248756218905,0.641025641025641,66282,1.01549901404289e-36,2,Xk
11161,3759,1.24054415355151,1,0.992673992673993,66386,1.07554050917151e-36,2,Otud4
23310,821,1.37833753791348,0.995024875621891,0.963369963369963,66378,1.1513358062978e-36,2,Prps1
11071,3720,1.03176422642999,0.975124378109453,0.776556776556777,66351.5,1.1657994795084e-36,2,Prpf4
9411,3180,1.42555251223703,0.985074626865672,0.853479853479853,66360,1.26781307538286e-36,2,Msh6
6841,2210,1.13997933891716,1,0.956043956043956,66310,2.0683194695736e-36,2,Ppp1cb
9100,32,1.24981978217719,1,0.897435897435897,66303,2.16365611681255e-36,2,Wdr36
10421,3537,1.17188993543569,0.985074626865672,0.963369963369963,66298,2.29239654546317e-36,2,Pole
13101,4359,3.41402608677033,0.82089552238806,0.377289377289377,65474,3.46634983295974e-36,2,Tcf19
22110,788,1.30851727083687,1,0.989010989010989,66250,3.46737847835145e-36,2,Prcp
8031,2643,5.48164050779133,0.920398009950249,0.626373626373626,66078,4.44096949058443e-36,2,Cenpi
19910,716,1.29916173987388,0.960199004975124,0.73992673992674,66165,4.97760057054019e-36,2,Tubgcp3
7810,299,1.10849949444388,0.995024875621891,0.82051282051282,66191.5,5.21572540785393e-36,2,Skiv2l2
9901,3341,1.2299240929561,1,0.967032967032967,66199,5.36379512958923e-36,2,Nmd3
17610,651,1.17324273117366,0.995024875621891,0.827838827838828,66163.5,6.69809356390548e-36,2,Rnf139
11281,3796,1.00436681230659,0.990049751243781,0.93040293040293,66115,1.09161078964226e-35,2,Eif4enif1
8310,313,1.37743300461591,1,0.948717948717949,66104,1.20450687941604e-35,2,Bcap29
8910,332,1.23985082302763,1,0.945054945054945,66098,1.26700701262296e-35,2,Pwp1
3841,1260,1.11594513973263,0.970149253731343,0.6996336996337,66038,1.28287910028996e-35,2,Hsdl1
5021,1620,1.21385979114439,1,0.915750915750916,66059,1.75358568802816e-35,2,Apeh
3951,1280,1.49893634318276,0.995024875621891,0.919413919413919,66056,1.79881797625133e-35,2,Psat1
7310,282,1.40525615659242,0.950248756218905,0.604395604395604,65909,1.89663555160701e-35,2,Atl2
19010,689,1.05857155710724,1,0.996336996336996,66034,2.18716690547524e-35,2,Vars
2871,965,1.2990211811247,0.950248756218905,0.695970695970696,65964,2.20178463322637e-35,2,Mtr
8971,3020,1.25768890532306,0.930348258706468,0.556776556776557,65809,2.43315223083768e-35,2,Hus1
14310,525,1.32774943237257,0.955223880597015,0.597069597069597,65875,2.45823708458977e-35,2,Tubgcp2
12681,4245,0.98549346853337,1,1,66010,2.68030627139431e-35,2,P4hb
7341,2397,1.50862676250189,0.950248756218905,0.710622710622711,65945,2.78307370945405e-35,2,Mios
21610,763,1.01519659236675,0.995024875621891,0.82051282051282,65975.5,3.27798933723826e-35,2,Fem1b
5661,1794,2.46539168971045,0.850746268656716,0.443223443223443,65451,3.6135582079136e-35,2,Clca3a1
7581,2471,1.26510887726658,1,0.857142857142857,65963,3.82089466077044e-35,2,Ppox
7441,2427,1.67060180585026,0.91044776119403,0.542124542124542,65710,4.02445085327275e-35,2,Cenpl
3891,1267,1.11444347737664,1,0.915750915750916,65924,5.49372133046211e-35,2,Itga5
4061,1326,1.05284556129251,1,1,65864,9.18104726078001e-35,2,Pdcd4
16100,53,1.11063068433171,0.995024875621891,0.882783882783883,65833,1.16083108870546e-34,2,Usp25
3471,1148,2.592639350878,0.800995024875622,0.362637362637363,64981,1.18388923859149e-34,2,Slc35g1
13081,4351,1.11372304064996,1,0.915750915750916,65823,1.28391052986605e-34,2,March6
11231,3787,1.41373571040407,0.975124378109453,0.805860805860806,65775.5,1.67832115353667e-34,2,Tex10
4761,1562,1.14746416792878,1,0.846153846153846,65767,1.96355421217813e-34,2,Sdhaf2
12551,4200,1.00902954766723,1,0.868131868131868,65769,1.96886303729629e-34,2,Hdac7
10731,3624,1.1730395025489,1,0.978021978021978,65771,2.00088093551415e-34,2,Ptpn7
6910,259,1.22792927019139,0.995024875621891,0.908424908424908,65759.5,2.17582458116205e-34,2,Stard7
4831,1584,1.04681501722431,1,0.985347985347985,65759,2.21210577009704e-34,2,Sf3b3
9981,3366,1.26153877321526,0.995024875621891,0.838827838827839,65744,2.35114381277199e-34,2,Bid
4861,1588,1.28789862458503,0.985074626865672,0.882783882783883,65708,3.28447395375167e-34,2,Plin2
12091,4087,0.806084699060252,0.945273631840796,0.695970695970696,65640.5,3.30918305836094e-34,2,Nploc4
3141,1053,1.22408095319454,1,0.992673992673993,65695,3.77176656130346e-34,2,Nfe2l2
4261,1373,1.93860709004436,0.91044776119403,0.626373626373626,65543,3.95750640366667e-34,2,Cnn3
9391,3178,1.19509594783151,0.980099502487562,0.673992673992674,65599,4.76748774116625e-34,2,Ubxn2b
5821,1848,1.13689102017445,0.985074626865672,0.875457875457875,65654,5.11923726855443e-34,2,Polr2b
5100,20,1.04667467074708,1,0.879120879120879,65566,1.07238453887897e-33,2,Wdr75
5631,1786,2.98092856141477,0.741293532338308,0.267399267399267,64170,1.11953078820486e-33,2,Wdr62
5431,1735,1.04215979152529,1,0.981684981684982,65544,1.3182750116357e-33,2,Itgb1
3961,1282,1.30534039710301,0.925373134328358,0.531135531135531,65262,1.77911557089777e-33,2,Cyp20a1
13061,4349,1.34721405004468,0.935323383084577,0.659340659340659,65407.5,1.78669847809187e-33,2,Nudcd1
9041,3046,0.683995577454377,0.995024875621891,0.802197802197802,65470,2.1638815642665e-33,2,Ranbp3
5961,1900,1.05412050044206,1,0.805860805860806,65465,2.28201582204813e-33,2,Plaa
5071,1644,1.02452387950869,1,0.886446886446886,65472,2.33748591953193e-33,2,Gmfb
24410,850,1.25869895902121,1,0.915750915750916,65458,2.6543221096995e-33,2,Cd82
8731,2937,1.30302250964943,0.995024875621891,0.974358974358974,65455.5,2.73102716352759e-33,2,Clcn3
11661,3930,1.13504960373588,1,0.992673992673993,65430,3.36791297967671e-33,2,Cd44
6921,2238,1.1911794693154,0.990049751243781,0.868131868131868,65421,3.4929726988357e-33,2,Atg4b
11910,428,1.16012239628852,1,0.835164835164835,65381,4.72961002347199e-33,2,G6pdx
10261,3463,0.95982875656811,1,0.908424908424908,65386,4.77848929591535e-33,2,Wdr5
13361,4470,1.07134112543346,0.975124378109453,0.758241758241758,65354,4.92219335533038e-33,2,1810026J23Rik
12951,4313,1.01095438207295,1,1,65317,8.4832641705452e-33,2,Ctsd
6701,2165,0.936025459063671,0.985074626865672,0.758241758241758,65279,9.27017913325573e-33,2,Metap1
10191,3448,1.22362047611678,1,0.945054945054945,65288,1.0718615798237e-32,2,Lpin2
13661,4554,1.071225328085,1,0.89010989010989,65278,1.14444873265133e-32,2,Snrnp200
12431,4173,1.66900688050055,0.920398009950249,0.58974358974359,65101,1.19880083914118e-32,2,Ift140
11531,3882,1.52176651561964,0.880597014925373,0.443223443223443,64773,1.77025007536741e-32,2,Zfp808
9361,3172,0.515301351441924,0.960199004975124,0.648351648351648,65113,2.09893724482673e-32,2,Xrcc5
7661,2515,1.03109306881984,0.995024875621891,0.901098901098901,65194.5,2.26105371945534e-32,2,Tmem209
11491,3869,4.84876726964854,0.791044776119403,0.36996336996337,64349,2.78674589686691e-32,2,Neil3
26710,899,2.93118430186145,0.721393034825871,0.245421245421245,63625,2.92551532084538e-32,2,P2ry1
6521,2095,1.44019144385736,0.955223880597015,0.637362637362637,65049.5,3.21398708023501e-32,2,Sqrdl
13091,4353,1.17950543457241,0.995024875621891,0.798534798534799,65117.5,3.80602315755926e-32,2,Tars
10141,3425,1.0072779894944,0.990049751243781,0.831501831501832,65118,3.95672077162562e-32,2,Pus7
7710,294,0.99481196447528,0.970149253731343,0.626373626373626,64996,4.95997977166049e-32,2,Svip
10631,3594,0.963838182457899,1,0.941391941391941,65074,6.04744757399414e-32,2,Qars
3731,1239,0.957447673078629,0.975124378109453,0.721611721611722,65018,6.71662962601146e-32,2,Crnkl1
10971,3685,1.29295802637912,0.960199004975124,0.725274725274725,65009,7.03268935353642e-32,2,Fgfr1op
2931,1001,1.0369147793853,0.995024875621891,0.937728937728938,65052.5,7.1794867245768e-32,2,Gcdh
8311,2784,1.33393876165139,0.970149253731343,0.787545787545788,65024,7.63498757118986e-32,2,Trim59
10610,384,1.15565503867511,0.995024875621891,0.904761904761905,65016,9.53508804412117e-32,2,Ganab
8481,2855,1.07489392380551,1,0.95970695970696,65003,1.07082333355101e-31,2,Ctsz
3610,128,1.65798578168773,0.855721393034826,0.424908424908425,64444.5,1.35908049041087e-31,2,Galns
6961,2255,0.935782237723011,1,0.93040293040293,64964,1.45753053042563e-31,2,Nt5c2
6100,23,1.00405283009351,1,0.937728937728938,64952,1.60612856070493e-31,2,Vps35
18010,662,2.49655275904652,0.81592039800995,0.424908424908425,64327.5,1.96377661585004e-31,2,Wdr7
10231,3455,2.42722162345739,0.91044776119403,0.600732600732601,64758,2.01320315103676e-31,2,Rgcc
13691,4561,0.823064335267793,1,0.901098901098901,64910,2.22381558954179e-31,2,Ppp6c
5641,1790,1.01766982701816,0.995024875621891,0.908424908424908,64885.5,2.70627206319962e-31,2,Tmem9b
5861,1870,1.38174390462307,0.885572139303483,0.575091575091575,64647,3.23873564838367e-31,2,Ttf2
12310,442,1.19165505965361,1,0.996336996336996,64864,3.2468118258422e-31,2,Ifngr1
11391,3834,0.653500799661087,0.965174129353234,0.666666666666667,64782.5,3.39679694733239e-31,2,Zfp672
7531,2460,1.14997255315511,1,0.996336996336996,64830,4.25223977117028e-31,2,Myc
10210,376,1.30789842321271,0.930348258706468,0.681318681318681,64721,5.23522581712658e-31,2,Gm608
8531,2872,1.06379349392912,1,0.992673992673993,64803,5.26613429538233e-31,2,Azin1
10551,3579,1.00648348220611,1,0.904761904761905,64788,5.86412651210462e-31,2,Nadk
14051,4650,0.93320061574128,0.930348258706468,0.608058608058608,64546,1.30905787929082e-30,2,Trmt11
3721,1235,1.00855617259564,0.990049751243781,0.93040293040293,64670,1.49408511711145e-30,2,Cpsf3l
10100,34,1.07669952008572,0.955223880597015,0.78021978021978,64628,1.70242871309194e-30,2,Gja1
12101,4093,1.55624137116916,0.91044776119403,0.666666666666667,64545,1.78423839258601e-30,2,Rtel1
3061,1033,6.93209885043698,0.656716417910448,0.216117216117216,62739,1.81858203379865e-30,2,Btnl10
3201,1069,1.04376851384817,0.875621890547264,0.476190476190476,64251.5,2.02685473998533e-30,2,Zfp39
9771,3299,0.931168014212815,0.980099502487562,0.791208791208791,64599,2.27718686935301e-30,2,Cstf2
6041,1932,1.15459744187708,0.955223880597015,0.666666666666667,64535.5,2.31450077642797e-30,2,Fastkd2
9931,3346,1.03231656001337,0.975124378109453,0.813186813186813,64552.5,3.38259618270188e-30,2,Nif3l1
10461,3549,1.40094496332738,0.885572139303483,0.468864468864469,64173.5,3.78228268625014e-30,2,Mtmr4
11191,3779,1.03425862364403,1,0.967032967032967,64542,4.08921948583135e-30,2,Smu1
9241,3117,1.3053249620532,0.776119402985075,0.3003663003663,63460.5,4.45957746021955e-30,2,Nckap1
23210,820,1.01889923745185,0.980099502487562,0.857142857142857,64408,1.10352992958654e-29,2,Atp13a1
14091,4691,0.840985770119446,0.980099502487562,0.721611721611722,64350,1.33007549574364e-29,2,Cul2
7881,2603,3.03151743989086,0.721393034825871,0.252747252747253,62946,1.42373680331933e-29,2,4933404O12Rik
11381,3830,0.945456856663977,1,0.992673992673993,64375,1.49423351741627e-29,2,Mapk1
13161,4375,3.01327212916549,0.631840796019901,0.172161172161172,62110,1.52304390549864e-29,2,Epb4.2
4371,1409,1.00106010464861,0.995024875621891,0.941391941391941,64365,1.60935463016832e-29,2,Tpp1
11271,3795,0.881134459038531,1,0.871794871794872,64355,1.69914130156062e-29,2,Usp4
10311,3487,6.10904175731758,0.741293532338308,0.307692307692308,63221,1.795010030961e-29,2,Sapcd2
11871,4036,1.23353559956531,0.985074626865672,0.787545787545788,64327,1.88753089529909e-29,2,Lrrc14
6411,2068,0.974117122885312,0.925373134328358,0.637362637362637,64199.5,2.36872709121176e-29,2,Ostm1
13431,4483,1.51646027429939,0.91044776119403,0.597069597069597,64129,2.81382002471975e-29,2,Klhl23
7511,2453,1.1493126706065,1,0.912087912087912,64285,2.96306041072377e-29,2,Chordc1
8271,2753,2.71544747055133,0.860696517412935,0.652014652014652,64097,4.16025979212705e-29,2,Lhfpl2
5401,1730,0.544303050110336,0.855721393034826,0.413919413919414,63705,4.3329403281741e-29,2,Fam188a
17110,632,1.51284919294802,0.781094527363184,0.358974358974359,63396,4.54040756306433e-29,2,Fads3
5351,1718,0.669542976391824,0.975124378109453,0.761904761904762,64185.5,5.22448606599151e-29,2,4833439L19Rik
26610,898,0.280731380675943,1,1,64210,5.30681975681185e-29,2,Mir6236
13041,4346,1.86504882717006,0.626865671641791,0.172161172161172,61921,6.5813799771945e-29,2,Pkhd1l1
8610,325,1.16990966792651,0.965174129353234,0.641025641025641,64079,7.28281737798605e-29,2,Smim5
7811,2578,0.748796953572776,0.985074626865672,0.813186813186813,64155.5,7.33241571781997e-29,2,Rnf145
5601,1783,1.22827322696882,0.990049751243781,0.860805860805861,64140,8.71806894015131e-29,2,Slc30a5
10781,3646,0.780642849910127,0.930348258706468,0.564102564102564,63939,1.04619018808563e-28,2,9430015G10Rik
6121,1949,0.826863371343116,0.970149253731343,0.692307692307692,64056,1.11880100161498e-28,2,Wdsub1
13871,4608,0.890313107450448,0.935323383084577,0.703296703296703,64038.5,1.20435378091247e-28,2,Mto1
12181,4108,0.796274576459283,0.970149253731343,0.695970695970696,64021,1.48129193862923e-28,2,Ccdc137
13391,4478,0.920259632263743,1,0.978021978021978,64042,1.90393975903121e-28,2,Arcn1
6331,2032,1.77255022866321,0.825870646766169,0.428571428571429,63483,2.16855898442339e-28,2,Tmem8
6241,1985,0.568070129039882,0.940298507462687,0.626373626373626,63884,2.6655577062086e-28,2,Rnf141
3411,1130,0.821131432219012,0.965174129353234,0.73992673992674,63925.5,3.4914437839923e-28,2,Zfp35
9061,3058,1.04575690906894,0.940298507462687,0.695970695970696,63889,3.68811553801711e-28,2,Hspa4l
5951,1898,0.825035683311169,0.980099502487562,0.791208791208791,63920,4.19549285812521e-28,2,Usp37
12501,4187,1.04176092832921,0.920398009950249,0.608058608058608,63788,4.42838689085732e-28,2,Haus2
12271,4138,0.886689092402074,1,0.989010989010989,63906,5.30616596137078e-28,2,Pdia6
8110,309,0.822153067757356,0.995024875621891,0.915750915750916,63843.5,8.4083084063627e-28,2,Gusb
8921,3009,0.781380415652572,0.980099502487562,0.805860805860806,63829,8.50559624935348e-28,2,Ckap5
7471,2436,0.995969201800479,1,0.875457875457875,63840,8.50783608093959e-28,2,Aldh9a1
8881,2995,0.936615409905327,0.950248756218905,0.714285714285714,63733,1.31698511026389e-27,2,Mut
12851,4279,1.00355281761935,0.970149253731343,0.750915750915751,63742,1.43886972793049e-27,2,Chuk
10401,3527,6.00170705431615,0.810945273631841,0.512820512820513,63369,1.70911624646096e-27,2,Stil
12521,4190,1.20704697910638,0.850746268656716,0.512820512820513,63404,1.93646903820595e-27,2,Gsg2
19110,694,1.53657193518208,0.885572139303483,0.626373626373626,63583,1.96925724888971e-27,2,Mettl13
4571,1493,0.629938905619992,0.980099502487562,0.758241758241758,63671,2.52659803663419e-27,2,Ptdss1
9161,3095,1.01948950847712,0.985074626865672,0.868131868131868,63648,3.50619783631887e-27,2,Nae1
24710,859,0.774442073660788,0.955223880597015,0.677655677655678,63563,4.09997470200199e-27,2,E2f6
8671,2916,0.567903994047849,0.940298507462687,0.666666666666667,63549,4.11524765950383e-27,2,Pip4k2a
19100,61,1.01582378393456,0.990049751243781,0.879120879120879,63620,4.35072417974838e-27,2,Gsr
4741,1554,1.32955868683162,0.880597014925373,0.608058608058608,63422,5.54806065639236e-27,2,Jmy
6991,2266,0.874921454980298,0.925373134328358,0.663003663003663,63495,5.70500428491956e-27,2,Cipc
6511,2093,0.863154039390106,0.995024875621891,0.772893772893773,63541,6.94902483036651e-27,2,Wars
6451,2080,0.925669301645403,0.990049751243781,0.827838827838828,63505,9.72868382804705e-27,2,Ube2g2
6861,2214,1.0433760375902,0.746268656716418,0.326007326007326,62519,9.90352751386735e-27,2,Xrcc2
10131,3421,2.19615252156189,0.835820895522388,0.490842490842491,63119.5,1.07035046563135e-26,2,Xrcc3
3441,1136,0.842477830520523,0.965174129353234,0.813186813186813,63482.5,1.09999699161784e-26,2,Esyt2
9551,3231,0.760740630528025,0.920398009950249,0.58974358974359,63327,1.21995951313424e-26,2,Fam206a
3410,114,1.0154962021713,0.980099502487562,0.857142857142857,63470,1.28320214861648e-26,2,Slc25a46
3461,1142,0.92158906104443,0.960199004975124,0.710622710622711,63413,1.42336310748822e-26,2,Nedd1
3931,1274,0.584598974823051,0.920398009950249,0.512820512820513,63191,1.70759922340571e-26,2,Tab1
