Gene Name	CorValue
9330179d12rik	0.0278923455625772
tmem88	0.027802187949419
npas2	0.0277359448373318
fcgr3	0.0277041867375374
adgre1	0.0276588369160891
apln	0.0276300702244043
zfp111	0.0276152025908232
rapgefl1	0.0276090744882822
srxn1	0.0275274645537138
4930431p03rik	0.0274947360157967
heyl	0.0274809524416924
gm29112	0.0274645201861858
5830405f06rik	0.0273575000464916
filip1l	0.0273306872695684
zfp473	0.0273253712803125
ap3m2	0.0273199938237667
cacna1b	0.0273172594606876
spaca1	0.0273151732981205
klhdc1	0.027282977476716
igkv15-103	0.0272431597113609
iqcb1	0.027207812294364
tram1l1	0.0270890276879072
c230062i16rik	0.027087140828371
mmp9	0.0270864721387625
zfp719	0.0270854793488979
cxcl10	0.0270714797079563
gm17034	0.0270482879132032
zfp82	0.0270183980464935
nab1	0.0269108191132545
vamp1	0.0268360264599323
gm26603	0.0267471503466368
rassf8	0.0266989134252071
zfp775	0.0266684740781784
smoc1	0.0266371853649616
nap1l3	0.0265767499804497
plk5	0.0263640210032463
mefv	0.0262524913996458
fbln5	0.0261474754661322
mks1	0.0261130724102259
eif5a2	0.0260265227407217
abcc1	0.0259871184825897
olfr631	0.0259392261505127
nr6a1	0.0259257070720196
zfp454	0.0257211700081825
il2rb	0.0256846249103546
def8	0.0256626214832067
cyp11a1	0.0256339516490698
liph	0.0255087986588478
clcn5	0.0255032069981098
suv420h1	0.0254856683313847
ai987944	0.0254542864859104
tsc22d1	0.0253675803542137
gm36963	0.0253003425896168
epas1	0.0251887831836939
slamf1	0.0250454880297184
5830462i19rik	0.0249902717769146
9130023h24rik	0.0249795392155647
gm9903	0.0247697811573744
amigo3	0.0247613340616226
2510009e07rik	0.0247372947633266
kcnk1	0.0247071720659733
simc1	0.024606715887785
stat2	0.0245457664132118
prg2	0.0244151651859283
mr1	0.0243832804262638
f13a1	0.0243599899113178
mthfr	0.0243097078055143
slit1	0.0242946147918701
gm37255	0.0242754630744457
pacsin3	0.0241053439676762
slc5a6	0.0240814592689276
cpvl	0.0240783616900444
prf1	0.0239465888589621
relt	0.0239301975816488
porcn	0.0238370317965746
nap1l2	0.0238284934312105
rusc2	0.0237922575324774
maob	0.0237898230552673
oplah	0.0237730573862791
tnfaip3	0.0236901808530092
igkv5-43	0.023683974519372
myog	0.0235141981393099
shroom1	0.0234662555158138
trbc1	0.0234085824340582
lhfp	0.0234045777469873
glce	0.0232850201427937
sgk1	0.0232588853687048
chd9	0.0231835413724184
pros1	0.0231491476297379
lair1	0.0231402758508921
gm13212	0.0230794232338667
h2-eb2	0.0230130851268768
clec2i	0.0229633245617151
bicd1	0.0229432489722967
prkar1b	0.0229409765452147
orai2	0.0228441562503576
gfra1	0.022775711491704
cmah	0.0226850118488073
fcrl6	0.0226657465100288
tmem25	0.022652130573988
ccdc50	0.0226348135620356
pcdhb4	0.0226296316832304
sdcbp2	0.0226130466908216
ptger4	0.0225799195468426
prmt2	0.0225498341023922
abca4	0.0224629174917936
zfp948	0.0224580988287926
sgms2	0.0224235560745001
duox2	0.0223689749836922
ifi205	0.0223271362483501
bivm	0.0223165936768055
mfap3l	0.0222804825752974
spaca6	0.0222419481724501
tmem74	0.0221231561154127
dcaf12l1	0.0220928899943829
gpt2	0.0220309048891068
samd9l	0.0220095086842775
acpp	0.0219238605350256
trpm5	0.0218623783439398
slamf6	0.0217793714255095
gm8369	0.0217399075627327
c030039l03rik	0.0215707346796989
she	0.0214526783674955
hus1b	0.0212850421667099
vipr1	0.0210732184350491
arrdc4	0.0210231188684702
blk	0.0209307093173265
ccdc17	0.0208095498383045
tmco4	0.0208000354468822
rps6ka3	0.0207874439656734
sulf2	0.0207853727042675
ccdc141	0.0207293592393398
dse	0.0204819198697805
4930502e18rik	0.0204434338957071
zfp790	0.0203803293406963
zfp46	0.0203471388667822
manba	0.0202156528830528
a230107n01rik	0.0202047005295753
pnpla1	0.0200518667697906
zufsp	0.0199613124132156
entpd5	0.0199581570923328
apobec1	0.0199506841599941
sh3gl3	0.0199391171336174
cd28	0.0198706910014153
gabrd	0.0198501776903868
alb	0.0198367554694414
pla2g2c	0.0197042301297188
il1r2	0.019685622304678
itgb7	0.0196727514266968
lrrc66	0.0193968564271927
ehd3	0.0193451754748821
ccl2	0.0193076692521572
zc2hc1a	0.0191706847399473
tcrg-c4	0.0191241353750229
lgals1	0.0190259851515293
p2ry12	0.0189851131290197
enpp6	0.0189746338874102
fpr1	0.0188914034515619
npsr1	0.0188215579837561
amica1	0.0188205372542143
rbm46	0.018797880038619
mark1	0.0186569076031446
mtm1	0.0186075679957867
herc6	0.0185736604034901
siae	0.0185525789856911
mannr	0.0185226425528526
snai3	0.0184442959725857
bc017643	0.0183238927274942
kif3c	0.0180683527141809
pcmtd2	0.0179861355572939
abtb2	0.0179343745112419
cfap43	0.0179111585021019
shtn1	0.0178514495491982
tcrg-c2	0.0178365223109722
tktl1	0.0177719909697771
plekha7	0.0177531503140926
chrnb4	0.0176993645727634
zfp661	0.0176606103777885
zfp27	0.017639447003603
cdip1	0.0176152586936951
s100a16	0.0173622723668814
bbs1	0.0173247940838337
gm37262	0.0172530077397823
slc6a3	0.017246512696147
efr3a	0.0172456651926041
atp8a2	0.0172310546040535
sdr42e1	0.0171980261802673
gm12503	0.0170589406043291
hmgcr	0.0169430281966925
gm26575	0.0168980732560158
txk	0.0168239120393991
lcn4	0.0167589392513037
clmn	0.0166788250207901
a730090h04rik	0.0166643802076578
gm7221	0.0166067723184824
gm11961	0.0165819898247719
parp9	0.01654470898211
aldh3b1	0.0164733938872814
sema4a	0.016451857984066
xiap	0.0164483711123466
gm128	0.0164196062833071
klrb1f	0.0163630116730928
arc	0.0163599252700806
glb1l	0.0163401775062084
prss34	0.0163380205631256
lipc	0.0163274370133877
cybb	0.0163209661841393
phc1	0.0161412600427866
n4bp2	0.0160244200378656
fcer1a	0.0160017721354961
them4	0.0159775745123625
gm12258	0.0159724932163954
wdpcp	0.0159414149820805
wscd1	0.0157571900635958
reep3	0.0157397706061602
a430106g13rik	0.0157340411096811
slc6a12	0.015722218900919
zfat	0.0157009623944759
bbs9	0.0156320240348577
sipa1l2	0.0155041664838791
vipas39	0.0153619907796383
zfp931	0.0153287751600146
phlpp1	0.0153144951909781
atg7	0.0153107615187764
gys1	0.0153073007240891
ppapdc3	0.015099385753274
fcna	0.0150772081688046
ppap2c	0.0150569388642907
zfp300	0.0150238750502467
a730020e08rik	0.0149039477109909
sh2d4b	0.0147687662392855
gpr15	0.0147527977824211
dock10	0.0146739631891251
arhgap18	0.014581099152565
lilrb4	0.0144669888541102
fyco1	0.0144486678764224
olfml3	0.0142083391547203
tspan13	0.0141904130578041
6820402a03rik	0.0141631681472063
lcn2	0.0141466418281198
pde7a	0.0141326887533069
asprv1	0.0138996010646224
inpp5j	0.0138959437608719
zfp938	0.013823009096086
ssfa2	0.0138149103149772
hsd17b7	0.0137696657329798
zfp939	0.0137618314474821
jrkl	0.0137475989758968
tmem246	0.0135266836732626
cyld	0.0134865008294582
lrig2	0.0134843029081821
blnk	0.013467569835484
ltb4r1	0.013450738042593
ttc26	0.0134468860924244
pou2af1	0.0132367871701717
tpk1	0.0132167665287852
rnf2	0.0131572941318154
kcna5	0.0131237134337425
efhc1	0.0130626680329442
bzrap1	0.0130507759749889
fut1	0.0129994573071599
kcnj14	0.0127213764935732
tbc1d5	0.0126898037269711
zfp711	0.0126492753624916
fbxo27	0.0125997392460704
rc3h2	0.0125876078382134
klhl25	0.0125845279544592
cdh1	0.0125536508858204
fam20a	0.0124937770888209
itpkc	0.0124916033819318
acy3	0.0124057261273265
igsf10	0.0123388916254044
gm28277	0.0123208975419402
plod1	0.0121853286400437
zfp382	0.0120963333174586
gm21816	0.0120440283790231
dkk3	0.0120226396247745
gbp7	0.0118872299790382
gm20707	0.0117379296571016
gm16364	0.0116796791553497
gm37968	0.0116381896659732
sc5d	0.0116170328110456
spib	0.0115390680730343
vcam1	0.0115333711728454
cldn15	0.0113692348822951
map10	0.0113467946648598
btg1	0.011301496066153
bcl11b	0.011279733851552
zfp941	0.0112437689676881
sgpl1	0.0112185282632709
zfp820	0.0111676044762135
zfp191	0.011133037507534
abat	0.0108579900115728
oprl1	0.0108085796236992
cd2ap	0.0106657184660435
gm38057	0.0106619037687778
tmem87b	0.0106241954490542
hcrtr1	0.0105951391160488
klhl2	0.0104946317151189
zbtb38	0.0104716150090098
fgf3	0.0104047004133463
tceanc	0.010404166765511
vps9d1	0.010383740067482
stx5a	0.0103261778131127
zfp85	0.0102720754221082
zfp202	0.0102481348440051
rbak	0.0102359186857939
bc030499	0.0101695954799652
blcap	0.00993423257023096
zfp41	0.00990823190659285
scai	0.00985395908355713
ino80d	0.0097799776121974
tcam1	0.00975310057401657
akap12	0.00964496191591024
mmp8	0.00963654741644859
zfp869	0.00961656402796507
ganc	0.00937055703252554
rab19	0.0092700682580471
hsd11b1	0.00926887337118387
lmbr1	0.00923349987715483
pgf	0.00906126294285059
smpd3	0.00904944259673357
tcaim	0.0089417016133666
pdp1	0.00890206918120384
ttc39b	0.00889042858034372
rundc3b	0.00863837916404009
oit3	0.00863627530634403
cxcl12	0.00862399395555258
zc3h6	0.00848868675529957
trem3	0.00848414190113544
ighv5-2	0.00847229175269604
itgb2l	0.00837604887783527
mamdc4	0.00835782662034035
retnlg	0.0083024213090539
zfp599	0.00829685386270285
fbxw17	0.00826500821858644
adrbk2	0.0082287285476923
ube2h	0.00821792799979448
zfp169	0.00818770006299019
gm26816	0.00809573102742434
gm37902	0.00809267535805702
zfp729b	0.00808948837220669
filip1	0.00803183484822512
trp53bp2	0.00794027000665665
zxdc	0.0079095596447587
cxcr3	0.00782125815749168
zfp959	0.00780551601201296
olr1	0.0077757160179317
ppm1f	0.00767456041648984
psd4	0.00752571690827608
ripk2	0.00746723311021924
adipoq	0.00743300607427955
zcchc12	0.00741994101554155
a430110c17rik	0.00739893084391952
gm6377	0.00728238001465797
mapk14	0.00728153251111507
s100a10	0.00724252872169018
zfp418	0.00722314370796084
plcb4	0.00719951139762998
hspb1	0.00718603702262044
rab40b	0.00716802245005965
timp2	0.00713745458051562
sugp2	0.00711316429078579
rab39	0.00702330563217402
a630023p12rik	0.00699401600286365
fem1c	0.00699320994317532
gm37298	0.0069633056409657
bmp7	0.00692281220108271
slc25a53	0.00690564885735512
patl2	0.00682581029832363
rbl2	0.0068115284666419
clock	0.00677971495315433
bc021785	0.00677913706749678
prkx	0.00674978923052549
gpm6b	0.00671949982643127
rsad1	0.00659915618598461
d930020b18rik	0.0065359310247004
tle4	0.00649498356506228
gpr183	0.00646994635462761
fgf13	0.00635395664721727
ms4a1	0.00632812129333615
elovl5	0.00617595762014389
st6gal1	0.00601274101063609
cd79a	0.00596272759139538
gm15448	0.00584421306848526
gyg	0.00579882366582751
zfp729a	0.00578298280015588
fbxl3	0.0057790451683104
cfd	0.00577171333134174
gab3	0.00574727822095156
trappc9	0.00574135454371572
elovl6	0.00572198582813144
gm16185	0.00571163184940815
colq	0.00570530164986849
pcdhga2	0.00569045590236783
zfp768	0.00565108470618725
swap70	0.00564405741170049
cd3g	0.00546721974387765
pard6b	0.00543194031342864
ceacam10	0.00542656937614083
ai854703	0.00533397728577256
trpv4	0.00513722281903028
tnfrsf19	0.00513178482651711
lrrcc1	0.005096435546875
slc2a5	0.00507231568917632
cd2	0.00502031669020653
npnt	0.00495952926576138
arntl	0.00493945740163326
fam188b	0.00493201287463307
tbc1d8b	0.00491727562621236
tmem184b	0.00491215800866485
cd300lg	0.00481362733989954
gm37519	0.00461604259908199
lrp11	0.00438880873844028
tmem132e	0.00422762939706445
fkbp14	0.00421166978776455
zfp28	0.0041902344673872
klhl36	0.00405996944755316
zfp810	0.00404620496556163
msantd4	0.00396008137613535
tmem170b	0.00395011156797409
gm5595	0.00377756753005087
cd81	0.003764851950109
spata2l	0.00367264007218182
tk2	0.0035956313367933
mib2	0.00357205979526043
cyp51	0.00342354248277843
igkv3-9	0.00338454195298254
fat4	0.00331707741133869
aldh1a2	0.00327681098133326
kiz	0.00325107481330633
rnf185	0.00320542161352932
mroh1	0.00296694715507329
etohi1	0.0029597319662571
amz1	0.0028621549718082
armc7	0.00284306122921407
mprip	0.00279209646396339
gja6	0.00273571768775582
2210404o09rik	0.00269605801440775
ticam1	0.00266725779511034
slc37a2	0.00258860620670021
pfkfb4	0.00250268704257905
thtpa	0.00238315341994166
zfp280c	0.00219414243474603
ddo	0.00218621292151511
spag6	0.00198371941223741
zfp783	0.00190100085455924
slc22a5	0.00160784786567092
habp4	0.00151382538024336
rftn2	0.00146694877184927
nexn	0.00140517123509198
zfp51	0.00132753280922771
h6pd	0.00127311528194696
pex12	0.00124076486099511
stat6	0.00122867722529918
gm15666	0.00115073146298528
thbd	0.00111120287328959
gm9889	0.00110935408156365
armcx5	0.00107863580342382
ifit2	0.00104135274887085
gpr34	0.00103961699642241
gm37052	0.0010303050512448
ltf	0.000799630128312856
zfp72	0.000758890761062503
5830428h23rik	0.000750413222704083
ndfip2	0.000636076088994741
zfp935	0.000591010903008282
gm37186	0.000554301659576595
cacna2d1	0.000536334759090096
tmem206	0.000447711820015684
9330175e14rik	0.000395644339732826
casp2	0.000306038331473246
gm17396	0.000269177660811692
tbc1d14	0.00020131109340582
zfp3	0.000143911267514341
nek3	7.72168714320287e-05
zfp512	-1.11847057269188e-05
gm16231	-7.09585001459345e-05
bc022960	-0.000175004490301944
kctd18	-0.000182735369889997
enpp5	-0.000208160316105932
zfp870	-0.000404708116548136
zfp763	-0.000412824796512723
pdgfb	-0.000516826054081321
rab40c	-0.000582106993533671
xylt2	-0.000749399303458631
dach1	-0.00099725229665637
tox2	-0.00103516585659236
fmr1nb	-0.00115197605919093
lgals3bp	-0.00119603017810732
ankub1	-0.0012942508328706
dmd	-0.00130330852698535
zfp449	-0.00131935416720808
lgals3	-0.00138501124456525
acad12	-0.00141350575722754
acbd5	-0.00141668028663844
slc34a3	-0.00153583101928234
vpreb1	-0.00161551439668983
acsl3	-0.00164243765175343
arsk	-0.00172774004749954
steap4	-0.00177210266701877
serinc1	-0.00179919134825468
stk3	-0.00186295714229345
psg17	-0.00188591110054404
a330023f24rik	-0.00197214493528008
aldh3a1	-0.0020743147470057
alas1	-0.00228011235594749
zfp14	-0.00230903294868767
a630035g10rik	-0.00239368760958314
2010315b03rik	-0.00241854880005121
klhl17	-0.00258794357068837
rarres1	-0.00267125875689089
phf21b	-0.00275632156990469
aass	-0.00294414255768061
nek7	-0.00297783548012376
perm1	-0.00298701343126595
slc17a5	-0.0030843080021441
naaa	-0.00308448681607842
9230109a22rik	-0.00313728419132531
rmdn2	-0.0031596701592207
cmtm6	-0.00331209879368544
c3	-0.00333240139298141
gfra2	-0.00343224592506886
gp1bb	-0.00363366981036961
ccdc158	-0.00371051696129143
c5ar1	-0.00372686609625816
gm37342	-0.00372852222062647
ddx26b	-0.003822774393484
star	-0.00384325976483524
rxrg	-0.00391883077099919
irf9	-0.00397408241406083
ctsb	-0.00399504415690899
pkp2	-0.00406534178182483
adck1	-0.00420904671773314
efr3b	-0.00423714844509959
hipk1	-0.00436127604916692
smurf2	-0.00454367324709892
pdgfd	-0.00469400035217404
stard4	-0.00484796613454819
fcmr	-0.00492062233388424
pramef8	-0.00496468739584088
a530099j19rik	-0.00498135993257165
lef1	-0.00507791480049491
map2k1	-0.00508540542796254
zfp2	-0.00509411934763193
shpk	-0.00512361153960228
bbs2	-0.0053843604400754
cyfip1	-0.00540236150845885
vps18	-0.00563940638676286
rnf128	-0.00570866419002414
qrfp	-0.005727369338274
slc28a1	-0.00575618864968419
galnt6	-0.00575701519846916
adam19	-0.00589769659563899
gpr22	-0.00593515252694488
a230072e10rik	-0.00596516206860542
pcdhga9	-0.00608318112790585
mysm1	-0.00610746257007122
exd2	-0.00611553015187383
cdc14a	-0.00612955540418625
gm8113	-0.00613450352102518
gata2	-0.0062004323117435
igkv1-110	-0.0062443851493299
gm37874	-0.00629083905369043
zfp942	-0.00637985346838832
por	-0.00647542858496308
ccl28	-0.00651300791651011
1700029j07rik	-0.00655867857858539
tmem167b	-0.00658023124560714
pon3	-0.00663407519459724
zfp595	-0.00673423754051328
1700065d16rik	-0.00682250875979662
zfp54	-0.00686829583719373
ccdc155	-0.00693580415099859
zfp677	-0.00693731987848878
galnt4	-0.00707211485132575
4632404h12rik	-0.00708272773772478
lrrc74b	-0.00711022783070803
dync1li2	-0.00713490974158049
il13ra1	-0.00716865062713623
ighv14-2	-0.00718602817505598
abl2	-0.00719423545524478
tex38	-0.00733036920428276
ighg3	-0.00742659717798233
cpa3	-0.00752874836325645
themis	-0.00757911195978522
gm11282	-0.00761173106729984
il9r	-0.00762867135927081
dgat2	-0.00782677810639143
hrh4	-0.00784982554614544
dennd6b	-0.00800604559481144
igll1	-0.00806159339845181
zfp456	-0.00817971955984831
slc12a6	-0.00829721428453922
slc15a2	-0.008311677724123
slc12a3	-0.00832320190966129
pdcd1	-0.00836611539125443
klhl7	-0.00856489129364491
gm1070	-0.00858414825052023
zfp354c	-0.00862658768892288
ankrd22	-0.00868484657257795
asb5	-0.00868933461606503
arhgap1	-0.00870570261031389
dbndd1	-0.00879724603146315
gm37205	-0.00889025442302227
aldh3a2	-0.00890314858406782
gm34267	-0.00899538584053516
gdap10	-0.0089975968003273
tnni1	-0.00899925921112299
hepacam2	-0.00909259263426065
mdm2	-0.00913470052182674
zfp438	-0.00920735765248537
stam2	-0.00921704061329365
zfp68	-0.00927746389061213
egr2	-0.00927886925637722
b230354k17rik	-0.00932752247899771
ythdf3	-0.00934069138020277
tlr6	-0.00941409636288881
zfp940	-0.00942771881818771
slc35a5	-0.00947765447199345
gm17259	-0.00949230324476957
zfp748	-0.00952310487627983
igkv4-92	-0.00952679477632046
slc9a6	-0.00957729853689671
ctdsp2	-0.00972440093755722
gm8648	-0.00982773583382368
gm26945	-0.0098907295614481
gm36930	-0.00999525934457779
zfp831	-0.0100006964057684
klhl21	-0.0100262090563774
prg3	-0.0101754926145077
zfp846	-0.0101778758689761
rftn1	-0.0103615215048194
zhx3	-0.0104365367442369
zfp712	-0.0105534074828029
enpp2	-0.0107619212940335
flcn	-0.0108911180868745
gm37397	-0.0109345316886902
fsd1	-0.011077243834734
gm28693	-0.0111520057544112
colgalt1	-0.0111925695091486
per2	-0.0112107787281275
tmem62	-0.0112721063196659
gm12280	-0.0112920524552464
cd226	-0.0112934717908502
mfsd7a	-0.0113054737448692
gm17435	-0.0113898329436779
nhlrc3	-0.0114880194887519
eda2r	-0.0116486307233572
zfp772	-0.0117124915122986
zbtb26	-0.0117827048525214
tbc1d9b	-0.0119546046480536
4732440d04rik	-0.0119882309809327
kcnj5	-0.0123105170205235
foxj3	-0.0123283434659243
tmem135	-0.0123542631044984
cd300ld	-0.0125853875651956
kdm4b	-0.0127775715664029
magee2	-0.012970294803381
taf1a	-0.0131197161972523
snx13	-0.013285668566823
lrrc18	-0.0132908755913377
chst3	-0.0133150899782777
xist	-0.0133553454652429
mfap3	-0.0134956408292055
6230415j03rik	-0.0135519644245505
ighg2b	-0.0135771539062262
tlr13	-0.0135787259787321
tubb4a	-0.0136742116883397
ankrd7	-0.0136768138036132
vpreb3	-0.013809023424983
chil3	-0.0138187194243073
tm9sf2	-0.0139122856780887
pfn2	-0.0139961764216423
5730455p16rik	-0.0140599645674229
heatr5b	-0.01408576592803
arhgap12	-0.0143132461234927
9130019o22rik	-0.0143813360482454
pbx3	-0.014406681060791
kbtbd7	-0.0144168818369508
id3	-0.0144277028739452
gm16638	-0.0145155917853117
hbp1	-0.0146028446033597
pter	-0.0147555731236935
zfp26	-0.014842938631773
phkb	-0.0149155408143997
cd19	-0.0149460658431053
gm37296	-0.0150461681187153
enox2	-0.0151249952614307
mipol1	-0.0152632649987936
ift80	-0.0153068350628018
cyp4f18	-0.0155565785244107
fxyd6	-0.0156089011579752
a730011c13rik	-0.0156773645430803
bbs10	-0.0156862568110228
fam118a	-0.015824556350708
mxd1	-0.0159901585429907
chm	-0.0159992352128029
ubxn11	-0.0161613970994949
papolg	-0.016163581982255
mettl21a	-0.0163635369390249
2810414n06rik	-0.0163747258484364
aak1	-0.016409620642662
zkscan8	-0.0166007336229086
4933416c03rik	-0.0166827477514744
hormad2	-0.0166913382709026
zfp113	-0.0167358014732599
gm16794	-0.0168353952467442
ptpn4	-0.0169231295585632
zfp759	-0.0169265046715736
zfp605	-0.0169863477349281
maoa	-0.0170447006821632
magee1	-0.0170781444758177
rab7b	-0.0172819774597883
trim44	-0.0174047574400902
zfp472	-0.0174643285572529
tuba8	-0.0174806416034698
foxj2	-0.0174870248883963
batf3	-0.0175637863576412
kptn	-0.017569936811924
ptprs	-0.0175834242254496
trbj1-1	-0.0176671892404556
klrk1	-0.0176722854375839
tmem44	-0.0177637152373791
fbxl20	-0.0178243368864059
zfp839	-0.0179517678916454
aw146154	-0.0179795827716589
clec9a	-0.0180810187011957
edem1	-0.0182465147227049
wwp2	-0.0183353684842587
lysmd4	-0.0183379277586937
alg2	-0.0183799136430025
fbxl5	-0.0184987988322973
rnf14	-0.0185222569853067
acp2	-0.0185317806899548
zfp112	-0.018567930907011
cables2	-0.0185778681188822
samhd1	-0.0186074655503035
ccdc181	-0.018618006259203
slc38a6	-0.0188851486891508
akna	-0.0188864469528198
zfp426	-0.01904715038836
mmab	-0.0193267725408077
slc35a1	-0.0196002013981342
slfn10-ps	-0.0196870155632496
zfp120	-0.0199050232768059
zfp738	-0.0199982896447182
d3ertd254e	-0.0200252421200275
bpgm	-0.0200575068593025
zfp189	-0.0201554354280233
igkv1-135	-0.0202775876969099
zfp551	-0.0205466262996197
ctc1	-0.0206123720854521
clec5a	-0.0206236243247986
gm36933	-0.020648617297411
arg1	-0.0207165069878101
dip2b	-0.0209720637649298
farp1	-0.0210368242114782
cyb561d1	-0.0210433825850487
ipo13	-0.0211022365838289
gorab	-0.0211278200149536
f9	-0.0211716797202826
zfp12	-0.0217332281172276
rbm18	-0.0217999070882797
gm5113	-0.0218018665909767
zfp746	-0.0218122433871031
fgf15	-0.021850423887372
tmem30a	-0.0218842551112175
mrap	-0.0218943897634745
ighv14-4	-0.0219392236322165
eng	-0.0219523217529058
f10	-0.022027188912034
supt7l	-0.0221163164824247
ispd	-0.0221556778997183
slc5a3	-0.0221642702817917
gaa	-0.0222142189741135
zfp518a	-0.0222595687955618
cds2	-0.022418700158596
wfdc21	-0.0225111022591591
zfp563	-0.0225427560508251
tmem175	-0.0227259639650583
setmar	-0.0227522794157267
vps4b	-0.0230472814291716
6330408a02rik	-0.0231007989495993
txnrd3	-0.0232468172907829
gm26637	-0.0233956929296255
prss30	-0.0234361626207829
nudt10	-0.0235050935298204
ube2l6	-0.0235808081924915
gm37736	-0.0236269608139992
zfp87	-0.0237948019057512
wdr41	-0.0238236151635647
ash1l	-0.0238267984241247
gm4208	-0.0241805370897055
ms4a2	-0.0241908263415098
tollip	-0.024276589974761
gm37909	-0.0243638530373573
gzma	-0.0245699379593134
ggcx	-0.0245845392346382
klhl28	-0.024591688066721
dusp16	-0.0247801635414362
sox7	-0.0250481925904751
gpd2	-0.0251853317022324
acot9	-0.0251898374408484
susd1	-0.025276031345129
au041133	-0.0255361329764128
alox5	-0.0255529228597879
jak1	-0.0255885198712349
bc030336	-0.0256141684949398
zfp182	-0.0256750322878361
dnajc18	-0.0256940647959709
nfkb1	-0.0257170759141445
arhgef39	-0.0257895682007074
pafah2	-0.0258436277508736
crk	-0.0259748660027981
gm14403	-0.0259761344641447
uba5	-0.0261193364858627
ficd	-0.0263935010880232
nrbp1	-0.0265554860234261
gm37407	-0.0265578832477331
tas1r3	-0.0265621263533831
cd177	-0.026592081412673
micu1	-0.026623098179698
zfp667	-0.0267069116234779
pttg1ip	-0.0267628952860832
klhl10	-0.0268524028360844
slc25a24	-0.0271521434187889
cbfa2t2	-0.0271701905876398
c87436	-0.027185270562768
sat1	-0.0274967793375254
epm2aip1	-0.0275562051683664
ulk2	-0.0275991186499596
e430018j23rik	-0.0276003368198872
itpr2	-0.027625622227788
irgm1	-0.0276484787464142
atp6v1a	-0.0277269948273897
9030407p20rik	-0.0277850013226271
wfdc5	-0.0278491452336311
athl1	-0.0280279796570539
uvssa	-0.0281494781374931
cdc25b	-0.0282924566417933
thap6	-0.0283584222197533
vpreb2	-0.0283916890621185
gm37109	-0.0284106191247702
ss18l1	-0.0284280180931091
osbpl2	-0.0284298453480005
gsn	-0.0284360181540251
gm14226	-0.0284515973180532
1700019g17rik	-0.0286145377904177
gm37320	-0.0287312902510166
zfp874a	-0.0287557374686003
slc29a2	-0.0287609566003084
col23a1	-0.0287749357521534
kcnj1	-0.0288603883236647
atp9b	-0.0288653261959553
lin7c	-0.0288849342614412
p2ry6	-0.0289655532687902
rpgrip1l	-0.0290498845279217
9230112e08rik	-0.0291034132242203
cdc14b	-0.029186999425292
mreg	-0.0291910264641047
dgke	-0.0298333335667849
chac1	-0.0301027167588472
sike1	-0.0301498789340258
ankrd29	-0.030153714120388
vps39	-0.0303004365414381
gm37978	-0.0304126590490341
fdft1	-0.0305616464465857
pomk	-0.0306474044919014
lrch3	-0.0306835398077965
zfp119b	-0.030815415084362
fuca2	-0.0309615936130285
zfp623	-0.0310205239802599
art4	-0.0311148501932621
zfp882	-0.0311206299811602
phc3	-0.031248876824975
gm21738	-0.0315462611615658
rap1b	-0.0315624698996544
sepn1	-0.0316018834710121
strn3	-0.0318568199872971
wdr45b	-0.0319217815995216
ict1os	-0.0320194512605667
zbtb16	-0.0320752039551735
cep83os	-0.0320806764066219
cma1	-0.0321897901594639
plbd1	-0.0321901962161064
tmem201	-0.032228596508503
adam8	-0.0322929695248604
fam102b	-0.0324759669601917
phf8	-0.0325537696480751
dmtf1	-0.032613106071949
polk	-0.0327084325253963
zfp81	-0.0328216701745987
gm17354	-0.0329143479466438
mpp4	-0.0329534709453583
guf1	-0.0331145152449608
col9a3	-0.0331481769680977
pdia4	-0.0335730649530888
mterf2	-0.0335772819817066
man2b2	-0.0337533317506313
lman2l	-0.0337612889707088
spag1	-0.0338426791131496
c230038l03rik	-0.0338906906545162
golga1	-0.0342116020619869
zfp709	-0.0343500860035419
wars2	-0.0345897041261196
fam175b	-0.0346735455095768
klhl8	-0.034901537001133
tmub2	-0.0349395759403706
ip6k1	-0.0350204072892666
d3ertd751e	-0.0352530181407928
trat1	-0.0352705493569374
zfp174	-0.0355008207261562
aa474331	-0.0355415344238281
btnl9	-0.0356085821986198
casc4	-0.0357941947877407
ikbkb	-0.0360375195741653
tfpi	-0.0365603230893612
ccnd3	-0.0365757644176483
pick1	-0.0367040745913982
gpr174	-0.0368382222950459
n4bp2l1	-0.0369054190814495
erlin2	-0.0369462557137012
zfp655	-0.0369707755744457
akap8l	-0.0370553508400917
mbtps2	-0.0371572524309158
slc35b3	-0.0372643023729324
dnajc28	-0.0373273529112339
mfsd10	-0.0373994037508965
rhbdd1	-0.0374216251075268
herpud1	-0.0374299138784409
lats1	-0.0374714359641075
smug1	-0.0375012159347534
ranbp17	-0.0375763699412346
gm10800	-0.0375801622867584
birc2	-0.037590105086565
1700030k09rik	-0.0376197509467602
phax	-0.0377604551613331
pla2g3	-0.0378503613173962
pdcl	-0.0378704369068146
hinfp	-0.0380060821771622
pgbd1	-0.038017001003027
pdia3	-0.038088496774435
pskh1	-0.038187000900507
2210018m11rik	-0.0381946116685867
fcnb	-0.0382549948990345
fbxo18	-0.038264025002718
unk	-0.0382773280143738
fig4	-0.038329254835844
usp8	-0.0383794344961643
tmem123	-0.0384782813489437
cyb5r1	-0.0385253950953484
ulk4	-0.0385281220078468
gm38299	-0.0386071540415287
slc39a10	-0.0386892408132553
psma8	-0.0388739965856075
